date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused1,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused2,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused3,unused4,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,riskLevels.caseDensity,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio
2021-01-25,US,,,0,,,iso1:us,25336637,421126,27840400,267686288,67410,758681,546946,113938,,90630,68574,25001,,156576,41418325,0,0,0.098,,52.1,0.08,0.86,0.1,,,0.76,3,0.0,0.0,1907,22734243,3,3,,
2021-01-26,US,,,0,,,iso1:us,25487275,425224,27992837,269304472,67410,762419,566363,112890,,91095,70512,24896,,150638,44394075,0,0,0.095,,50.5,0.08,0.86,0.1,,,0.77,3,0.0,0.0,4098,23540994,3,3,,
2021-01-27,US,,,0,,,iso1:us,25643045,429326,28159535,271192647,67410,814951,611740,111329,,91123,70760,24359,,155770,47230950,0,0,0.093,,49.2,0.08,0.86,0.1,,,0.78,3,0.0,0.0,4102,24652634,3,3,,
2021-01-28,US,,,0,,,iso1:us,25809220,433194,28312899,272943995,67410,812666,607781,108094,,91026,70178,23786,,166175,48386275,0,0,0.091,,48.2,0.08,0.86,0.1,,,0.77,3,0.0,0.0,3868,26193682,3,3,,
2021-01-29,US,,,0,,,iso1:us,25973835,436794,28462285,274632427,67410,811406,601446,104410,,91210,69827,23121,,164615,49216500,0,0,0.089,,47.0,0.09,0.85,0.1,,,0.77,3,0.0,0.0,3600,27884661,3,3,,
2021-01-30,US,,,0,,,iso1:us,26107635,439435,28584059,275942758,67410,808398,580934,100899,,90331,68151,22707,,133800,49932850,0,0,0.087,,45.6,0.09,0.85,0.1,,,0.75,3,0.0,0.0,2641,29577902,3,3,,
2021-01-31,US,,,0,,,iso1:us,26221430,441299,28672684,276793955,67410,803541,566337,99455,,89879,66974,22502,,113795,49933250,0,0,0.086,,44.9,0.09,0.85,0.1,,,0.75,3,0.0,0.0,1864,31123299,3,3,,
2021-02-01,US,,,0,,,iso1:us,26363284,443249,28762118,277733197,67410,755554,532168,97752,,89732,66506,22229,,141854,49936450,0,0,0.084,,44.2,0.09,0.84,0.1,,,0.74,3,0.0,0.0,1950,32222402,3,3,,
2021-02-02,US,,,0,,,iso1:us,26478540,446860,28880171,279236099,67410,758805,554936,97065,,90042,68148,21765,,115256,52657675,0,0,0.082,,42.7,0.1,0.84,0.1,,,0.76,3,0.0,0.0,3611,32780860,3,3,,
2021-02-03,US,,,0,,,iso1:us,26598723,450703,29007212,280966748,67410,810553,599106,95867,,89962,68212,21403,,120183,55943800,0,0,0.08,,41.2,0.1,0.84,0.1,,,0.76,3,0.0,0.0,3843,33878254,3,3,,
2021-02-04,US,,,0,,,iso1:us,26724359,455820,29136795,282764937,67410,809873,598489,93083,,90169,68102,20870,,125636,57489675,0,0,0.077,,39.4,0.1,0.83,0.1,,,0.76,3,0.0,0.0,5117,35203710,3,3,,
2021-02-05,US,,,0,,,iso1:us,26853860,459390,29260502,284462963,67410,808180,594160,90485,,89931,67834,20352,,129501,58380300,0,0,0.075,,37.9,0.11,0.83,0.1,,,0.75,3,0.0,0.0,3570,36819212,3,3,,
2021-02-06,US,,,0,,,iso1:us,26958807,462052,29358600,285693885,67410,804983,578149,87219,,89420,66603,19861,,104947,59304600,0,0,0.074,,36.7,0.11,0.83,0.1,,,0.74,3,0.0,0.0,2662,39037964,3,3,,
2021-02-07,US,,,0,,,iso1:us,27046088,463353,29430900,286441906,67410,798987,561481,85836,,89130,64897,19375,,87281,59307800,0,0,0.073,,35.5,0.11,0.82,0.1,,,0.73,3,0.0,0.0,1301,41210937,3,3,,
2021-02-08,US,,,0,,,iso1:us,27139070,464936,29507686,287406401,67410,752246,527731,83641,,88933,64605,19326,,92982,59307800,0,0,0.072,,33.4,0.12,0.82,0.1,,,0.73,3,0.0,0.0,1583,42417617,3,3,,
2021-02-09,US,,,0,,,iso1:us,27235460,468106,29607812,288988881,67410,759815,553559,83383,,89541,66747,18927,,96390,62898775,0,0,0.069,,32.6,0.12,0.82,0.1,,,0.75,3,0.0,0.0,3170,43206190,3,3,,
2021-02-10,US,,,0,,,iso1:us,27330435,471360,29699198,290527210,67410,809036,598828,80995,,89629,67150,18315,,94975,65972575,0,0,0.067,,31.5,0.13,0.83,0.1,,,0.75,3,0.0,0.0,3254,44769970,3,3,,
2021-02-11,US,,,0,,,iso1:us,27436075,475238,29782417,291853514,67410,808084,596014,77829,,89379,66611,17713,,105640,68285575,0,0,0.066,,30.7,0.13,0.83,0.1,,,0.75,3,0.0,0.0,3878,46390270,3,3,,
2021-02-12,US,,,0,,,iso1:us,27535702,480701,29869609,293173595,67410,805905,588720,74908,,89398,66207,17333,,99627,69014725,0,0,0.065,,29.4,0.14,0.83,0.1,,,0.74,3,0.0,0.0,5463,48410558,3,3,,
2021-02-13,US,,,0,,,iso1:us,27620354,484073,29938961,294201010,67410,800713,567703,72255,,88814,64750,16865,,84652,69883625,32204245,0,0.064,,28.5,0.14,0.84,0.1,,,0.73,3,0.097,0.0,3372,50641884,3,3,,
2021-02-14,US,,,0,,,iso1:us,27684134,485154,29986505,294809175,67410,796315,552545,70435,,89133,62841,16350,,63780,70057800,33290345,0,0.062,,27.5,0.15,0.85,0.1,,,0.71,3,0.1,0.0,1081,52884356,3,3,,
2021-02-15,US,,,0,,,iso1:us,27739406,486148,30036534,295540553,67410,748125,515206,68661,,88130,62762,16227,,55272,70135900,34018061,0,0.061,,25.9,0.16,0.86,0.1,,,0.71,3,0.103,0.0,994,54260570,3,3,,
2021-02-16,US,,,0,,,iso1:us,27803946,487855,30100495,296696576,67410,751453,534450,68310,,88601,64152,15921,,64540,71657975,34527889,0,0.06,,24.5,0.17,0.86,0.1,,,0.72,2,0.104,0.0,1707,55220364,2,3,,
2021-02-17,US,,,0,,,iso1:us,27874107,490326,30171522,298075638,67410,804234,584311,69995,,89160,65234,15579,,70161,72423125,35077955,0,0.059,,23.4,0.17,0.87,0.1,,,0.73,2,0.106,0.0,2471,56281827,2,3,,
2021-02-18,US,,,0,,,iso1:us,27945898,492951,30239695,299399636,67410,804101,584176,65872,,88757,64729,15024,,71791,73377450,35776638,0,0.057,,22.0,0.19,0.88,0.1,,,0.73,2,0.108,0.0,2625,57737767,2,3,,
2021-02-19,US,,,0,,,iso1:us,28023910,495572,30304779,300668532,67410,804202,584063,63962,,88753,64594,14492,,78012,74108895,41977401,0,0.055,,21.0,0.19,0.89,0.1,,,0.73,2,0.127,0.0,2621,59585043,2,3,,
2021-02-20,US,,,0,,,iso1:us,28093630,497403,30362204,301655356,67410,801074,565827,61703,,88389,63126,14111,,69720,74979165,42809595,0,0.054,,20.4,0.2,0.9,0.1,,,0.71,2,0.129,0.0,1831,61289500,2,3,,
2021-02-21,US,,,0,,,iso1:us,28148810,498650,30409711,302284845,67410,798513,552777,60828,,88199,61660,13724,,55180,75204965,43628092,0,0.054,,20.0,0.2,0.91,0.1,,,0.7,2,0.132,0.0,1247,63090634,2,3,,
2021-02-22,US,,,0,,,iso1:us,28208276,500104,30467693,303241663,67410,752692,522332,60016,,88538,62083,13671,,59466,75205940,44138118,0,0.053,,20.2,0.2,0.92,0.1,,,0.7,2,0.133,0.0,1454,64177474,2,3,,
2021-02-23,US,,,0,,,iso1:us,28280189,502432,30541096,304794439,67410,757489,548348,59369,,88994,64548,13354,,71913,82114370,44544969,0,0.052,,20.5,0.2,0.93,0.1,,,0.73,2,0.134,0.0,2328,65032083,2,3,,
2021-02-24,US,,,0,,,iso1:us,28354383,505642,30615219,306391971,67410,808831,597821,58680,,89358,64989,12892,,74194,88669035,45237143,0,0.051,,20.7,0.2,0.93,0.1,,,0.73,2,0.136,0.0,3210,66464947,2,3,,
2021-02-25,US,,,0,,,iso1:us,28432264,508107,30685417,307915202,67410,806233,594744,56501,,88795,64443,12464,,77881,91673010,46074392,0,0.05,,21.0,0.19,0.94,0.1,,,0.73,2,0.139,0.0,2465,68274117,2,3,,
2021-02-26,US,,,0,,,iso1:us,28510582,510283,30749838,309309114,67410,805424,589248,54412,,88697,63905,12162,,78318,94300910,47184199,0,0.049,,21.0,0.19,0.95,0.1,,,0.72,2,0.142,0.0,2176,70454064,2,3,,
2021-02-27,US,,,0,,,iso1:us,28573256,511850,30800850,310318582,67410,802773,570152,52500,,88316,62385,11716,,62674,96402290,48435536,0,0.048,,20.7,0.2,0.95,0.1,,,0.71,2,0.146,0.0,1567,72806180,2,3,,
2021-02-28,US,,,0,,,iso1:us,28624161,512979,30838756,310904141,67410,798558,553544,51626,,88390,60696,11552,,50905,96402490,49772180,0,0.047,,20.5,0.2,0.95,0.1,,,0.69,2,0.15,0.0,1129,75236003,2,3,,
2021-03-01,US,,,0,,,iso1:us,28680857,514404,30886843,311827755,67410,743309,515059,49962,,87011,59750,11359,,56696,96402490,50732997,0,0.047,,20.4,0.2,0.95,0.1,,,0.69,2,0.153,0.0,1425,76899987,2,3,,
2021-03-02,US,,,0,,,iso1:us,28738501,515710,30948389,313353611,67410,747214,537241,49358,,87264,62009,11036,,57644,102353940,51755447,0,0.045,,19.8,0.21,0.95,0.1,,,0.71,2,0.156,0.0,1306,78631601,2,3,,
2021-03-03,US,,,0,,,iso1:us,28805113,518079,31011775,315009156,67410,799765,583476,49052,,87830,62370,10741,,66612,107028890,52855579,0,0.044,,19.4,0.21,0.95,0.1,,,0.71,2,0.159,0.0,2369,80540474,2,3,,
2021-03-04,US,,,0,,,iso1:us,28872395,520028,31071647,316483203,67410,806653,587913,47044,,88275,62822,10552,,67282,109905530,54035670,0,0.043,,19.0,0.21,0.95,0.1,,,0.71,2,0.163,0.0,1949,82572848,2,3,,
2021-03-05,US,,,0,,,iso1:us,28938090,522511,31128487,317838856,67410,805919,582180,46305,,88189,62612,10320,,65695,114133115,55547697,28709428,0.043,,18.4,0.22,0.95,0.1,,,0.71,2,0.168,0.087,2483,85008094,2,3,,
2021-03-06,US,,,0,,,iso1:us,28994675,523970,31176819,318842783,67410,801184,561172,44982,,87839,61119,10026,,56585,116355405,57358849,29816907,0.042,,18.2,0.22,0.96,0.1,,,0.7,2,0.173,0.09,1459,87912323,2,3,,
2021-03-07,US,,,0,,,iso1:us,29034739,524646,31212367,319409897,67410,798370,547460,44208,,87363,59246,9845,,40064,116363405,58873710,30790201,0.042,,17.7,0.23,0.96,0.1,,,0.68,2,0.178,0.093,676,90351750,2,3,,
2021-03-08,US,,,0,,,iso1:us,29129252,525466,31257488,320319289,67410,749726,514736,43760,,87418,59346,9787,,94513,116378615,60005231,31493040,0.042,,19.3,0.21,0.96,0.1,,,0.68,2,0.181,0.095,820,92089852,2,3,,
2021-03-09,US,,,0,,,iso1:us,29185151,527351,31314841,321780503,67410,752627,536246,43482,,87580,61358,9609,,55899,123232775,61088527,32102061,0.042,,19.2,0.21,0.96,0.1,,,0.7,2,0.184,0.097,1885,93692598,2,3,,
2021-03-10,US,,,0,,,iso1:us,29243346,528825,31373639,323315243,67410,805986,585872,43427,,87760,61844,9453,,58195,127869155,62451150,32904161,0.042,,18.9,0.22,0.96,0.1,,,0.7,2,0.188,0.099,1474,95721290,2,3,,
2021-03-11,US,,,0,,,iso1:us,29305733,530349,31430887,324737713,67410,805112,585848,42692,,87871,62041,9237,,62387,131131470,64071674,33863127,0.042,,18.7,0.22,0.97,0.1,,,0.71,2,0.193,0.102,1524,98203893,2,3,,
2021-03-12,US,,,0,,,iso1:us,29369899,532054,31489232,326059016,67410,803737,582098,42262,,87725,61550,9117,,64166,133337525,65965305,35000159,0.042,,18.6,0.22,0.97,0.1,,,0.7,2,0.199,0.106,1705,101128005,2,3,,
2021-03-13,US,,,0,,,iso1:us,29419456,533928,31537972,327020799,67410,800767,561114,41457,,87320,60007,8904,,49557,135846665,68884011,36929777,0.042,,18.3,0.22,0.98,0.1,,,0.69,2,0.208,0.111,1874,105703501,2,3,,
2021-03-14,US,,,0,,,iso1:us,29457445,534497,31572702,327555662,67410,796018,542270,40697,,87450,57696,8771,,37989,135847835,69784210,37459269,0.042,,18.2,0.22,0.98,0.1,,,0.66,2,0.211,0.113,569,107060274,2,3,,
2021-03-15,US,,,0,,,iso1:us,29514609,535246,31618994,328432517,67410,747113,508190,40688,,87007,58329,8783,,57164,135847835,71054445,38335432,0.043,,16.6,0.24,0.99,0.1,,,0.67,2,0.214,0.116,749,109081860,2,3,,
2021-03-16,US,,,0,,,iso1:us,29569140,536491,31677111,329850658,67410,751049,533360,41107,,87063,60425,8732,,54531,142918525,72135616,39042345,0.043,,16.5,0.25,1.0,0.1,,,0.69,2,0.218,0.118,1245,110737856,2,3,,
2021-03-17,US,,,0,,,iso1:us,29628071,537668,31738737,331382896,67410,803171,583582,41190,,87173,61084,8678,,58931,147590615,73669956,39989196,0.043,,16.6,0.25,1.0,0.1,,,0.7,2,0.222,0.121,1177,113037627,2,3,,
2021-03-18,US,,,0,,,iso1:us,29688541,539226,31799358,332776616,67410,803582,582726,40612,,87113,61047,8516,,60470,151108445,75495716,40981464,0.044,,16.5,0.25,1.01,0.1,,,0.7,2,0.228,0.124,1558,115730008,2,3,,
2021-03-19,US,,,0,,,iso1:us,29749164,540740,31857109,334038462,67410,802252,578005,40380,,87251,60861,8418,,60623,154199235,77230061,41934629,0.044,,16.3,0.25,1.02,0.1,,,0.7,2,0.233,0.127,1514,118313818,2,3,,
2021-03-20,US,,,0,,,iso1:us,29803589,541512,31905474,334958620,67410,799345,558208,39229,,86944,59586,8237,,54425,156734555,79367225,43036818,0.044,,16.6,0.25,1.03,0.1,,,0.69,2,0.239,0.13,772,121441497,2,3,,
2021-03-21,US,,,0,,,iso1:us,29837782,541960,31944090,335515865,67410,796101,542922,39145,,86551,57624,8123,,34193,156734555,81415769,44141228,0.045,,16.4,0.25,1.03,0.1,,,0.67,2,0.246,0.133,448,124481412,2,3,,
2021-03-22,US,,,0,,,iso1:us,29892498,542608,31992935,336404176,67410,746527,510284,39583,,86447,57740,8343,,54716,156734555,82772416,44910946,0.045,,16.3,0.25,1.04,0.1,,,0.67,2,0.25,0.135,648,126509736,2,3,,
2021-03-23,US,,,0,,,iso1:us,29949244,543501,32057761,337842379,67410,750634,535015,40185,,86783,60329,8375,,56746,164300795,83930495,45533962,0.045,,16.4,0.25,1.04,0.1,,,0.7,2,0.253,0.137,893,128217029,2,3,,
2021-03-24,US,,,0,,,iso1:us,30029147,545091,32127472,339404600,67410,804150,584878,40717,,87447,61100,8485,,79903,169223125,85472166,46365515,0.046,,17.3,0.24,1.04,0.1,,,0.7,2,0.258,0.14,1590,130473853,2,3,,
2021-03-25,US,,,0,,,iso1:us,30098263,546361,32194907,340762803,67410,804494,584021,40522,,87238,60914,8333,,69116,173525335,87343622,47419832,0.047,,17.7,0.23,1.05,0.1,,,0.7,2,0.263,0.143,1270,133305295,2,3,,
2021-03-26,US,,,0,,,iso1:us,30172762,547621,32264366,342044917,67410,802990,580971,40714,,87117,60903,8325,,74499,177501775,89559225,48695172,0.048,,18.3,0.22,1.05,0.1,,,0.7,2,0.27,0.147,1260,136684688,2,3,,
2021-03-27,US,,,0,,,iso1:us,30233462,548401,32322914,342966576,67410,800000,561302,39919,,87021,59587,8199,,60700,180644125,91707729,50141769,0.05,,18.5,0.22,1.05,0.1,,,0.68,2,0.277,0.151,780,140180735,2,3,,
2021-03-28,US,,,0,,,iso1:us,30277977,548891,32367555,343534065,67410,796025,545372,40323,,86681,57675,8355,,44515,180646465,93631163,51593564,0.05,,19.0,0.21,1.05,0.1,,,0.67,2,0.282,0.156,490,143462691,2,3,,
2021-03-29,US,,,0,,,iso1:us,30348716,549576,32423901,344451784,67410,746991,513219,40797,,86238,57954,8435,,70739,180646565,95015762,52614231,0.051,,19.7,0.21,1.05,0.1,,,0.67,2,0.287,0.159,685,145812835,2,3,,
2021-03-30,US,,,0,,,iso1:us,30410950,550523,32498026,345878225,67410,750680,535357,41311,,86656,60318,8568,,62234,189451285,96044046,53423486,0.052,,19.9,0.2,1.04,0.1,,,0.7,2,0.29,0.161,947,147602345,2,3,,
2021-03-31,US,,,0,,,iso1:us,30478886,551658,32572331,347355430,67410,804452,583950,41720,,87193,61034,8498,,67936,195581725,97593290,54607041,0.053,,19.4,0.21,1.04,0.1,,,0.7,2,0.294,0.165,1135,150273292,2,3,,
2021-04-01,US,,,0,,,iso1:us,30556079,552615,32644277,348699981,67410,801597,579997,41546,,87240,60695,8466,,77193,200496635,99565311,56089614,0.054,,19.7,0.21,1.04,0.1,,,0.7,2,0.3,0.169,957,153631404,2,3,,
2021-04-02,US,,,0,,,iso1:us,30624668,553571,32714784,349949249,67410,801789,571328,41313,,86950,59774,8462,,68589,204719335,101804762,57984785,0.054,,19.5,0.21,1.03,0.1,,,0.69,2,0.307,0.175,956,157606463,2,3,,
2021-04-03,US,,,0,,,iso1:us,30688804,554324,32774013,350842128,67410,797018,547385,40919,,86640,58317,8537,,64136,207866645,104213478,59858146,0.054,,19.6,0.21,1.03,0.1,,,0.67,2,0.314,0.181,753,161688422,2,3,,
2021-04-04,US,,,0,,,iso1:us,30725627,554596,32817529,351351984,67410,793313,532535,41517,,86237,56880,8602,,36823,207891295,106214924,61416536,0.054,,19.3,0.21,1.03,0.1,,,0.66,2,0.32,0.185,272,165053746,2,3,,
2021-04-05,US,,,0,,,iso1:us,30802221,555126,,,67410,750152,505437,42427,,86157,57467,8845,,76594,207891395,107515428,62392065,0.054,,19.5,0.21,1.02,0.1,,,0.67,2,0.324,0.188,530,167187795,2,3,,
2021-04-06,US,,,0,,,iso1:us,30864193,556035,,,67410,755440,536426,43804,,86698,60335,9008,,61972,219194215,108301234,63016976,0.054,,19.5,0.21,1.02,0.1,,,0.7,2,0.327,0.19,909,168592075,2,3,,
2021-04-07,US,,,0,,,iso1:us,30937283,558606,33029512,355217071,67410,800692,583777,44307,,87060,61770,9019,,73090,225294435,109995734,64422618,0.055,,19.8,0.21,1.01,0.1,,,0.71,2,0.332,0.194,2571,171476655,2,3,,
2021-04-08,US,,,0,,,iso1:us,31017741,559608,33106959,356629762,67410,801248,586907,44354,,86852,61784,9190,,80458,229398685,112046611,66203123,0.055,,19.9,0.2,1.0,0.1,,,0.71,2,0.338,0.2,1002,174879716,2,3,,
2021-04-09,US,,,0,,,iso1:us,31099323,560554,33181114,357982664,67410,799802,582771,44319,,86838,61677,9141,,81582,233591955,114436039,68202458,0.055,,20.5,0.2,1.0,0.1,,,0.71,2,0.345,0.206,946,178837781,2,3,,
2021-04-10,US,,,0,,,iso1:us,31164081,561258,33243576,358911072,67410,799230,565571,43704,,86718,60285,9126,,64758,237791735,117142879,70692645,0.055,,20.5,0.2,0.99,0.1,,,0.7,2,0.353,0.213,704,183467709,2,3,,
2021-04-11,US,,,0,,,iso1:us,31212058,561559,33292093,359494785,67410,795169,553046,44470,,86490,58628,9241,,47977,237796105,119242902,72630892,0.055,,21.0,0.19,0.98,0.1,,,0.68,2,0.36,0.219,301,187047131,2,3,,
2021-04-12,US,,,0,,,iso1:us,31283990,562024,33351914,360455363,67410,746137,522029,45386,,86310,59155,9448,,71932,237796305,120848490,74066085,0.056,,20.8,0.2,0.97,0.1,,,0.69,2,0.365,0.223,465,189692045,2,3,,
2021-04-13,US,,,0,,,iso1:us,31361311,563007,33427143,361960960,67410,748962,547092,45827,,86567,61550,9533,,77321,245364805,122295530,75322283,0.055,,21.4,0.19,0.96,0.1,,,0.71,2,0.369,0.227,983,192282781,2,3,,
2021-04-14,US,,,0,,,iso1:us,31437061,563942,33506646,363526502,67410,805153,598585,46204,,88904,63347,9579,,75750,250998265,123917385,76681252,0.054,,21.5,0.19,0.96,0.1,,,0.71,2,0.374,0.231,935,194791836,2,3,,
2021-04-15,US,,,0,,,iso1:us,31510755,564859,33580426,364909878,67410,803979,596498,45545,,86770,62089,9473,,73694,255400665,125822868,78498290,0.054,,21.2,0.19,0.95,0.1,,,0.72,2,0.38,0.237,917,198317040,2,3,,
2021-04-16,US,,,0,,,iso1:us,31589109,565794,33652182,366268434,67410,803548,592002,45835,,86921,62156,9527,,78354,258502815,127743096,80609818,0.054,,21.1,0.19,0.94,0.1,,,0.72,2,0.385,0.243,935,202282923,2,3,,
2021-04-17,US,,,0,,,iso1:us,31642983,566471,33707332,367202811,67410,798598,571375,45097,,86524,60824,9548,,53874,264499715,129494179,82471151,0.053,,20.6,0.2,0.93,0.1,,,0.7,2,0.391,0.249,677,205871913,2,3,,
2021-04-18,US,,,0,,,iso1:us,31684382,566829,33749280,367760772,67410,794657,556184,45590,,86216,58809,9630,,41399,264505725,131247546,84263408,0.052,,20.4,0.2,0.92,0.1,,,0.68,2,0.396,0.254,358,209406814,2,3,,
2021-04-19,US,,,0,,,iso1:us,31754642,567314,33802350,368692096,67410,745600,522952,46487,,86155,59017,9825,,70260,264505725,132321628,85365180,0.052,,20.3,0.2,0.92,0.1,,,0.69,2,0.399,0.258,485,211581309,2,3,,
2021-04-20,US,,,0,,,iso1:us,31815666,568146,33869385,370161175,67410,749097,547196,46579,,86600,62014,9917,,61024,272030795,133266995,86223506,0.051,,19.6,0.21,0.91,0.1,,,0.72,2,0.402,0.26,832,213388238,2,3,,
2021-04-21,US,,,0,,,iso1:us,31878161,568986,33937412,371720881,67410,803764,597195,46345,,86736,62323,9916,,62495,277938875,134445595,87592646,0.05,,19.0,0.21,0.9,0.1,,,0.72,2,0.406,0.264,840,215951909,2,3,,
2021-04-22,US,,,0,,,iso1:us,31944402,569897,34000574,373134694,67410,802515,595983,45284,,86532,62300,9841,,66241,282183915,135791031,89245776,0.049,,18.7,0.22,0.9,0.1,,,0.72,2,0.41,0.269,911,218947643,2,3,,
2021-04-23,US,,,0,,,iso1:us,32008186,570770,34060408,374462654,67410,802090,590838,44632,,86639,62021,9704,,63784,286095185,137234889,91175995,0.047,,18.1,0.23,0.9,0.1,,,0.72,2,0.414,0.275,873,222322230,2,3,,
2021-04-24,US,,,0,,,iso1:us,32058654,571495,34108035,375395616,67410,800350,569703,43198,,86227,60258,9571,,50468,290685655,138644724,93078040,0.047,,17.9,0.23,0.89,0.1,,,0.7,2,0.418,0.281,725,225640460,2,3,,
2021-04-25,US,,,0,,,iso1:us,32092245,571777,34144282,375940402,67410,796307,555180,42847,,86258,59021,9545,,33591,290692005,139978480,94772329,0.046,,17.6,0.23,0.89,0.1,,,0.68,2,0.422,0.286,282,228661408,2,3,,
2021-04-26,US,,,0,,,iso1:us,32139580,572256,34190728,376858362,67410,743613,521225,43557,,85869,59016,9756,,47335,290692005,140969663,95888088,0.045,,16.6,0.25,0.89,0.1,,,0.69,2,0.425,0.289,479,230768454,2,3,,
2021-04-27,US,,,0,,,iso1:us,32191457,572969,34249430,378341541,67410,747615,547076,43438,,86378,61883,9662,,51877,297543635,141751857,96747454,0.044,,16.2,0.25,0.88,0.1,,,0.72,2,0.428,0.292,713,232407669,2,3,,
2021-04-28,US,,,0,,,iso1:us,32246275,573903,34308120,379828073,67410,802587,597283,43080,,87057,62674,9535,,54818,301857885,142692987,98044421,0.044,,15.9,0.26,0.88,0.1,,,0.72,2,0.43,0.296,934,234639414,2,3,,
2021-04-29,US,,,0,,,iso1:us,32303857,574777,34364855,381162973,67410,803229,597477,41919,,86500,61976,9369,,57582,305478495,143793565,99668945,0.043,,15.5,0.26,0.88,0.1,,,0.72,2,0.434,0.301,874,237360493,2,3,,
2021-04-30,US,,,0,,,iso1:us,32362374,575637,34415855,382402376,67410,801480,591349,41031,,86688,61928,9239,,58517,308774155,144894586,101407318,0.043,,15.3,0.27,0.88,0.1,,,0.71,2,0.437,0.306,860,240159677,2,3,,
2021-05-01,US,,,0,,,iso1:us,32407133,576352,34456677,383248191,67410,797240,569082,39592,,86336,60062,9102,,44759,312508205,146239208,103422555,0.043,,15.0,0.27,0.87,0.1,,,0.7,2,0.441,0.312,715,243463471,2,3,,
2021-05-02,US,,,0,,,iso1:us,32436765,576664,34486992,383728060,67410,793647,554520,39532,,86195,58500,9072,,29632,312509575,147047012,104774652,0.042,,14.8,0.27,0.87,0.1,,,0.68,2,0.444,0.316,312,245591469,2,3,,
2021-05-03,US,,,0,,,iso1:us,32486709,577123,34524783,384551782,67410,743607,521027,39836,,85955,58735,9207,,49944,312509575,147517734,105523520,0.042,,15.0,0.27,0.87,0.1,,,0.68,2,0.445,0.318,459,246780203,2,3,,
2021-05-04,US,,,0,,,iso1:us,32527664,578030,34571542,385898215,67410,748399,547112,39805,,86049,61355,9178,,40955,318474035,147894671,106168588,0.041,,14.5,0.28,0.87,0.1,,,0.71,2,0.446,0.32,907,247769049,2,3,,
2021-05-05,US,,,0,,,iso1:us,32572383,578806,34618719,387353977,67410,805056,597481,39440,,86647,61727,8952,,44719,321549335,148562891,107346533,0.04,,14.1,0.29,0.86,0.1,,,0.71,2,0.448,0.324,776,249566820,2,2,,
2021-05-06,US,,,0,,,iso1:us,32620077,579638,34663154,388592615,67410,805033,596358,38448,,86804,61779,8832,,47694,324610185,149462265,108926627,0.039,,13.6,0.3,0.86,0.1,,,0.71,2,0.451,0.329,832,251973752,2,2,,
2021-05-07,US,,,0,,,iso1:us,32667570,580450,34703619,389706997,67410,799367,587229,37622,,86561,61207,8645,,47493,327124625,150416559,110874920,0.038,,13.2,0.31,0.86,0.1,,,0.71,2,0.454,0.334,812,254779333,2,2,,
2021-05-08,US,,,0,,,iso1:us,32701236,581054,34735255,390510314,67410,795832,563376,36145,,86104,59347,8468,,33666,329840055,151315505,112626771,0.037,,12.7,0.32,0.85,0.1,,,0.69,2,0.456,0.34,604,257347205,2,2,,
2021-05-09,US,,,0,,,iso1:us,32723564,581300,34757493,390961652,67410,791067,547685,35446,,85746,57698,8359,,22328,329843825,152116936,114258244,0.036,,12.4,0.33,0.85,0.1,,,0.67,2,0.459,0.345,246,259716989,2,2,,
2021-05-10,US,,,0,,,iso1:us,32760121,581670,34787142,391756916,67410,738681,508829,35436,,85519,57551,8341,,36557,329843825,152819904,115530780,0.035,,11.8,0.35,0.85,0.1,,,0.67,2,0.461,0.349,370,261599381,2,2,,
2021-05-11,US,,,0,,,iso1:us,32794162,582363,34824794,393026287,67410,743379,535931,35255,,85779,59983,8298,,34041,334081065,153448316,116576359,0.034,,11.5,0.35,0.84,0.1,,,0.7,2,0.463,0.352,693,263132561,2,2,,
2021-05-12,US,,,0,,,iso1:us,32829645,583211,34861003,394306348,67410,797139,587564,34884,,86163,60612,8115,,35483,337089765,153986312,117647439,0.034,,11.1,0.37,0.84,0.1,,,0.7,2,0.465,0.355,848,264680844,2,2,,
2021-05-13,US,,,0,,,iso1:us,32868084,583991,34895435,395440762,67410,798920,586297,33942,,85994,60318,7917,,38439,339165445,154624231,118987308,0.033,,10.7,0.38,0.84,0.1,,,0.7,2,0.466,0.359,780,266596486,2,2,,
2021-05-14,US,,,0,,,iso1:us,32909065,584723,34926681,396470867,67410,797456,580180,32795,,86097,59630,7628,,40981,341865945,155251852,120258637,0.032,,10.4,0.39,0.83,0.1,,,0.69,2,0.468,0.363,732,268438666,2,2,,
